status,title,company,location,date,tags,link,id,provider,query
new,Business Analyst - UI Developer,Genpact,Kolkata,2020-02-19,"Javascript , Facebook , REST , go , debugging , testing , web , dynamic , Twitter , YouTube , logic , focus",https://www.glassdoor.com/partner/jobListing.htm?pos=105&ao=477713&s=58&guid=0000017060e0a27094d612ddc69924bb&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&cs=1_2138a2fe&cb=1582173299483&jobListingId=3470311395,3470311395,glassdoor,Genpact Ltd developer
new,Business Analyst - Python Developer,Genpact,Kolkata,2020-02-19,"python , Python , Linux , image , Facebook , Azure , API , Object , go , Search , dynamic , Twitter , build , Hive , process",https://www.glassdoor.com/partner/jobListing.htm?pos=104&ao=477713&s=58&guid=0000017060e0a27094d612ddc69924bb&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&cs=1_bbf2abe9&cb=1582173299482&jobListingId=3470311397,3470311397,glassdoor,Genpact Ltd developer
new,Process Developer - Taxation,Genpact,Gurgaon,2020-02-19,"Excel , Facebook , go , Twitter , process , YouTube , Request , focus , processing",https://www.glassdoor.com/partner/jobListing.htm?pos=111&ao=477713&s=58&guid=0000017060e0a27094d612ddc69924bb&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&cs=1_3cf3ba11&cb=1582173299488&jobListingId=3496222229,3496222229,glassdoor,Genpact Ltd developer
new,Process Developer - Accounts Payable,Genpact,Hyderabad,2020-02-19,"list , Facebook , date , go , exception , dynamic , Twitter , Service , Import , process , Process , YouTube , focus , SAP , processing",https://www.glassdoor.com/partner/jobListing.htm?pos=112&ao=477713&s=58&guid=0000017060e0a27094d612ddc69924bb&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&cs=1_845912e9&cb=1582173299489&jobListingId=3496222163,3496222163,glassdoor,Genpact Ltd developer
new,DE_Informatica_Developer_Blore_LC,Genpact,Bengaluru,2020-02-19,"SQL , Oracle , performance , Facebook , go , Unix , Twitter , build , YouTube , focus",https://www.glassdoor.com/partner/jobListing.htm?pos=113&ao=477713&s=58&guid=0000017060e0a27094d612ddc69924bb&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&cs=1_bb06bd8e&cb=1582173299490&jobListingId=3470311441,3470311441,glassdoor,Genpact Ltd developer
new,Business Analyst - SQL Developer,Genpact,Kolkata,2020-02-18,"SQL , Facebook , go , dynamic , Twitter , service , process , YouTube , client , focus",https://www.glassdoor.com/partner/jobListing.htm?pos=116&ao=477713&s=58&guid=0000017060e0a27094d612ddc69924bb&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&cs=1_51e79de5&cb=1582173299492&jobListingId=3468676110,3468676110,glassdoor,Genpact Ltd developer
new,Process Developer  Record to Report,Genpact,Hyderabad,2020-02-18,"Excel , Facebook , go , dynamic , Twitter , YouTube , Pivot , Report , focus",https://www.glassdoor.com/partner/jobListing.htm?pos=117&ao=477713&s=58&guid=0000017060e0a27094d612ddc69924bb&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&cs=1_77e8b65c&cb=1582173299493&jobListingId=3468676093,3468676093,glassdoor,Genpact Ltd developer
new,Lead Consultant - Digital Developer,Genpact,Hyderabad,2020-02-19,"performance , Facebook , AZURE , rest , go , testing , web , dynamic , Twitter , build , devise , YouTube , FTP , Cloud , focus",https://www.glassdoor.com/partner/jobListing.htm?pos=118&ao=477713&s=58&guid=0000017060e0a27094d612ddc69924bb&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&cs=1_b8e0ee0a&cb=1582173299494&jobListingId=3469325088,3469325088,glassdoor,Genpact Ltd developer
new,Process Developer - Source to Pay,Genpact,Hyderabad,2020-02-19,"Excel , Facebook , go , dynamic , Twitter , process , YouTube , range , client , focus",https://www.glassdoor.com/partner/jobListing.htm?pos=119&ao=477713&s=58&guid=0000017060e0a27094d612ddc69924bb&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&cs=1_5ebeeb8b&cb=1582173299495&jobListingId=3469325083,3469325083,glassdoor,Genpact Ltd developer
new,Process Developer - Collections,Genpact,Jaipur,2020-02-14,"Facebook , email , Email , go , dynamic , Twitter , service , collections , Collections , process , automation , get , YouTube , request , focus",https://www.glassdoor.com/partner/jobListing.htm?pos=121&ao=477713&s=58&guid=0000017060e0a27094d612ddc69924bb&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&cs=1_2eac8634&cb=1582173299497&jobListingId=3465459818,3465459818,glassdoor,Genpact Ltd developer
new,Process Developer - Contract Management,Genpact,Noida,2020-02-14,"Facebook , go , testing , Post , dynamic , Twitter , process , resources , focus , structure",https://www.glassdoor.com/partner/jobListing.htm?pos=120&ao=477713&s=58&guid=0000017060e0a27094d612ddc69924bb&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&cs=1_c9b5891c&cb=1582173299496&jobListingId=3465459829,3465459829,glassdoor,Genpact Ltd developer
new,Process Developer - Order to Cash,Genpact,Gurgaon,2020-02-15,"Facebook , go , dynamic , Twitter , process , get , YouTube , focus",https://www.glassdoor.com/partner/jobListing.htm?pos=122&ao=477713&s=58&guid=0000017060e0a27094d612ddc69924bb&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&cs=1_05e740be&cb=1582173299498&jobListingId=3466438774,3466438774,glassdoor,Genpact Ltd developer
new,Assistant Manager - BI Developer,Genpact,Noida,2020-02-14,"SQL , database , Oracle , Facebook , go , testing , Post , Twitter , Service , deployment , Server , build , YouTube , report , focus",https://www.glassdoor.com/partner/jobListing.htm?pos=123&ao=477713&s=58&guid=0000017060e0a27094d612ddc69924bb&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&cs=1_06cd72e4&cb=1582173299498&jobListingId=3465459797,3465459797,glassdoor,Genpact Ltd developer
new,Process Developer - Transaction,Genpact,Gurgaon,2020-02-19,"Oracle , Facebook , function , go , dynamic , Twitter , service , Process , Controller , YouTube , focus , processing , Processing",https://www.glassdoor.com/partner/jobListing.htm?pos=124&ao=477713&s=58&guid=0000017060e0a27094d612ddc69924bb&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&cs=1_010666e2&cb=1582173299499&jobListingId=3495107403,3495107403,glassdoor,Genpact Ltd developer
new,Process Developer - Payroll,Genpact,Gurgaon,2020-02-15,"Excel , Oracle , Facebook , go , dynamic , Twitter , Process , YouTube , command , focus",https://www.glassdoor.com/partner/jobListing.htm?pos=125&ao=477713&s=58&guid=0000017060e0a27094d612ddc69924bb&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&cs=1_44a08201&cb=1582173299500&jobListingId=3466438198,3466438198,glassdoor,Genpact Ltd developer
new,Assistant Manager - Tableau Developer,Genpact,Bengaluru,2020-02-15,"SQL , Facebook , security , go , optimization , dynamic , Twitter , types , Server , SSIS , YouTube , client , focus",https://www.glassdoor.com/partner/jobListing.htm?pos=127&ao=477713&s=58&guid=0000017060e0a27094d612ddc69924bb&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&cs=1_4f5341dc&cb=1582173299502&jobListingId=3491513111,3491513111,glassdoor,Genpact Ltd developer
new,Process Developer - Optimization,Genpact,Hyderabad,2020-02-18,"Facebook , email , go , dynamic , Twitter , Process , YouTube , client , focus , processing",https://www.glassdoor.com/partner/jobListing.htm?pos=126&ao=477713&s=58&guid=0000017060e0a27094d612ddc69924bb&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&cs=1_95dad6c6&cb=1582173299501&jobListingId=3493925223,3493925223,glassdoor,Genpact Ltd developer
new,Process Developer - Procurement,Genpact,Hyderabad,2020-02-19,"Facebook , go , dynamic , Twitter , service , build , process , Process , YouTube , focus",https://www.glassdoor.com/partner/jobListing.htm?pos=128&ao=477713&s=58&guid=0000017060e0a27094d612ddc69924bb&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&cs=1_85c3fc88&cb=1582173299503&jobListingId=3341293046,3341293046,glassdoor,Genpact Ltd developer
new,Lead Consultant - Solr Developer,Genpact,Noida,2020-02-15,"Python , R , Facebook , Shell , tsql , go , Hadoop , search , dynamic , Twitter , Junit , plsql , SOLR , Scripting , stream",https://www.glassdoor.com/partner/jobListing.htm?pos=129&ao=477713&s=58&guid=0000017060e0a27094d612ddc69924bb&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&cs=1_edcd9f56&cb=1582173299503&jobListingId=3366025084,3366025084,glassdoor,Genpact Ltd developer
new,Consultant  Salesforce Developer,Genpact,Noida,2020-02-18,"JavaScript , JQuery , Oracle , Facebook , API , go , methods , dynamic , Twitter , service , Service , triggers , YouTube , dependencies , salesforce",https://www.glassdoor.com/partner/jobListing.htm?pos=130&ao=477713&s=58&guid=0000017060e0a27094d612ddc69924bb&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&cs=1_c19e3b79&cb=1582173299504&jobListingId=3315538808,3315538808,glassdoor,Genpact Ltd developer
new,Process Developer - Customer Service,Genpact,Jaipur,2020-02-19,"Facebook , go , dynamic , Twitter , service , process , YouTube , client , focus",https://www.glassdoor.com/partner/jobListing.htm?pos=101&ao=477713&s=58&guid=0000017060e0a27094d612ddc69924bb&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&cs=1_9d8f56eb&cb=1582173299472&jobListingId=3470311433,3470311433,glassdoor,Genpact Ltd developer
new,Process Developer - GAAP Accounting,Genpact,Gurgaon,2020-02-19,"Oracle , Facebook , go , Twitter , build , interface , process , Process , YouTube , controls , focus , entity",https://www.glassdoor.com/partner/jobListing.htm?pos=109&ao=477713&s=58&guid=0000017060e0a27094d612ddc69924bb&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&cs=1_68064257&cb=1582173299486&jobListingId=3496222231,3496222231,glassdoor,Genpact Ltd developer
new,Manager - Tableau Developer,Genpact,Bengaluru,2020-02-19,"performance , Facebook , security , go , dynamic , Twitter , charts , types , server , Server , Hyperlink , YouTube , statistics , task , focus",https://www.glassdoor.com/partner/jobListing.htm?pos=108&ao=477713&s=58&guid=0000017060e0a27094d612ddc69924bb&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&cs=1_d90e222e&cb=1582173299485&jobListingId=3470311380,3470311380,glassdoor,Genpact Ltd developer
new,Process Developer - Claims,Genpact,Noida,2020-02-19,"Excel , Facebook , go , dynamic , Twitter , service , YouTube , client , focus",https://www.glassdoor.com/partner/jobListing.htm?pos=110&ao=477713&s=58&guid=0000017060e0a27094d612ddc69924bb&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&cs=1_fa457e5d&cb=1582173299487&jobListingId=3496222166,3496222166,glassdoor,Genpact Ltd developer
