status,title,company,location,date,tags,link,id,provider,query
new,Publishing Producer - Riot Forge,Riot Games,"Los Angeles, CA 90064 (Sawtelle area)",2020-01-21,"build , console , set , click , report , expression , state , line",https://www.indeed.com/viewjob?jk=fe0bab2af7e48a8a,fe0bab2af7e48a8a,indeed,Riot Games developer
new,Software Architect - Player Platform: Riot SDK,Riot Games,"Los Angeles, CA 90064 (Sawtelle area)",2020-02-19,"Java , C# , Android , iOS , Windows , mobile , build , architecture , reference , 3D , SDK , console , report , expression , state",https://www.indeed.com/viewjob?jk=7d706f86a34ddb13,7d706f86a34ddb13,indeed,Riot Games developer
new,Illustrator - League of Legends Marketing,Riot Games,"Los Angeles, CA 90064 (Sawtelle area)",2020-01-31,"dynamic , graphics , find , styles , report , expression , state",https://www.indeed.com/viewjob?jk=97e710e2654ba5c5,97e710e2654ba5c5,indeed,Riot Games developer
new,Product Manager - Legends of Runeterra,Riot Games,"Los Angeles, CA 90064 (Sawtelle area)",2020-01-21,"post , events , build , count , find , report , expression , state",https://www.indeed.com/viewjob?jk=4408dd389e4c0894,4408dd389e4c0894,indeed,Riot Games developer
new,"Concept Artist, Character - Unpublished Tactical FPS",Riot Games,"Los Angeles, CA 90064 (Sawtelle area)",2020-01-21,"go , video , build , 3D , click , expression , character , Character , Drawing , state",https://www.indeed.com/viewjob?jk=51b99faa178447e7,51b99faa178447e7,indeed,Riot Games developer
new,"Senior Manager, Development Management - Riot Data Products",Riot Games,"Los Angeles, CA 90064 (Sawtelle area)",2020-02-15,"find , report , expression , state",https://www.indeed.com/viewjob?jk=d1c247e1cce4e331,d1c247e1cce4e331,indeed,Riot Games developer
new,"Producer, Mobile - Unpublished R&D Product",Riot Games,"Los Angeles, CA 90064 (Sawtelle area)",2020-01-21,"post , events , mobile , Mobile , build , count , set , report , expression , state",https://www.indeed.com/viewjob?jk=6aed4140d74328e4,6aed4140d74328e4,indeed,Riot Games developer
new,Senior Localization Producer,Riot Games,"Los Angeles, CA 90064 (Sawtelle area)",2020-01-21,"build , localization , Localization , internationalization , alignment , focus , expression , version , state",https://www.indeed.com/viewjob?jk=ab89c66c831e6743,ab89c66c831e6743,indeed,Riot Games developer
new,Senior Producer - Unpublished R&D Product,Riot Games,"Los Angeles, CA 90064 (Sawtelle area)",2020-01-21,"dynamic , path , report , expression , state",https://www.indeed.com/viewjob?jk=e864c2d80bcf0058,e864c2d80bcf0058,indeed,Riot Games developer
new,"Software Engineer, UI - Unpublished Tactical FPS",Riot Games,"Los Angeles, CA 90064 (Sawtelle area)",2020-01-21,"C++ , Object , build , click , expression , state",https://www.indeed.com/viewjob?jk=01c05e8c52825dd3,01c05e8c52825dd3,indeed,Riot Games developer
new,"Senior Development Manager - League, Sustainability",Riot Games,"Los Angeles, CA 90064 (Sawtelle area)",2020-01-21,"events , process , get , Localization , set , alignment , report , focus , expression , state",https://www.indeed.com/viewjob?jk=f753770cf105af00,f753770cf105af00,indeed,Riot Games developer
new,Technical Product Manager - Live Services,Riot Games,"Los Angeles, CA 90064 (Sawtelle area)",2020-01-21,"API , Service , types , process , transactions , map , components , constraints , report , expression , field , state",https://www.indeed.com/viewjob?jk=e0fb288270288ea0,e0fb288270288ea0,indeed,Riot Games developer
new,"Software Architect - League of Legends, Content Efficiency",Riot Games,"Los Angeles, CA 90064 (Sawtelle area)",2020-01-21,"JavaScript , Java , Python , C++ , performance , QT , security , Go , testing , video , frameworks , set , find , report , expression",https://www.indeed.com/viewjob?jk=3bfd86d7eef2187c,3bfd86d7eef2187c,indeed,Riot Games developer
new,Senior Development Manager - Infrastructure Platform,Riot Games,"Los Angeles, CA 90064 (Sawtelle area)",2020-01-21,"build , get , find , resources , IP , maps , alignment , cloud , report , expression , field , state",https://www.indeed.com/viewjob?jk=6ebc4e9096fd4feb,6ebc4e9096fd4feb,indeed,Riot Games developer
new,"Senior Software Engineer, Infrastructure Services",Riot Games,"Los Angeles, CA 90064 (Sawtelle area)",2020-01-21,"Java , Python , testing , build , ansible , position , cloud , focus , expression , chef , state",https://www.indeed.com/viewjob?jk=f49b99399976ecc9,f49b99399976ecc9,indeed,Riot Games developer
new,Senior Data Engineer - League of Legends Data,Riot Games,"Los Angeles, CA 90064 (Sawtelle area)",2020-01-21,"Java , MySQL , SQL , ElasticSearch , testing , web , service , build , architecture , containers , cloud , task , report , expression , processing",https://www.indeed.com/viewjob?jk=a1ff8f473cf71bf3,a1ff8f473cf71bf3,indeed,Riot Games developer
new,Software Engineer - Worldwide Publishing Channel Team,Riot Games,"Los Angeles, CA",2020-02-19,"JavaScript , Java , Python , PHP , HTML , Wordpress , Go , web , types , properties , migration , range , cloud , expression , state",https://www.glassdoor.com/partner/jobListing.htm?pos=101&ao=8095&s=58&guid=0000017060d76884ab95a357bae4f9a0&src=GD_JOB_AD&t=SR&extid=1&exst=EOL&ist=&ast=EOL&vt=w&slr=true&ea=1&cs=1_4b408b31&cb=1582172695152&jobListingId=3425855384,3425855384,glassdoor,Riot Games developer
new,"Software Engineer - Player Platform, Social Infrastructure",Riot Games,"Los Angeles, CA",2020-02-19,"C++ , Haskell , text , build , get , notifications , Erlang , position , client , Cloud , report , expression , OCaml , field , state",https://www.glassdoor.com/partner/jobListing.htm?pos=102&ao=8095&s=58&guid=0000017060d76884ab95a357bae4f9a0&src=GD_JOB_AD&t=SR&extid=1&exst=EOL&ist=&ast=EOL&vt=w&slr=true&ea=1&cs=1_c94d5761&cb=1582172695153&jobListingId=3495676999,3495676999,glassdoor,Riot Games developer
new,"Software Engineer, UI - Unpublished Tactical FPS",Riot Games,"Los Angeles, CA",2020-02-06,"C++ , Object , build , click , expression , state",https://www.glassdoor.com/partner/jobListing.htm?pos=105&ao=8095&s=58&guid=0000017060d76884ab95a357bae4f9a0&src=GD_JOB_AD&t=SR&extid=1&exst=EOL&ist=&ast=EOL&vt=w&slr=true&ea=1&cs=1_8aaad9d4&cb=1582172695157&jobListingId=3437454118,3437454118,glassdoor,Riot Games developer
new,"Software Engineer - Player Platform, Payments: Console",Riot Games,"Los Angeles, CA",2020-02-12,"Java , C++ , iOS , mobile , plugins , build , console , Console , position , report , expression , state",https://www.glassdoor.com/partner/jobListing.htm?pos=107&ao=8095&s=58&guid=0000017060d76884ab95a357bae4f9a0&src=GD_JOB_AD&t=SR&extid=1&exst=EOL&ist=&ast=EOL&vt=w&slr=true&ea=1&cs=1_97cb4774&cb=1582172695159&jobListingId=3488851171,3488851171,glassdoor,Riot Games developer
new,"Software Engineer - Riot Developer Experience, Continuous Service Delivery",Riot Games,"Los Angeles, CA",2020-02-06,"Java , Python , performance , HTTP , Go , networking , Kubernetes , service , Service , deployment , build , automation , routing , set , find",https://www.glassdoor.com/partner/jobListing.htm?pos=108&ao=8095&s=58&guid=0000017060d76884ab95a357bae4f9a0&src=GD_JOB_AD&t=SR&extid=1&exst=EOL&ist=&ast=EOL&vt=w&slr=true&ea=1&cs=1_1d38cf1e&cb=1582172695160&jobListingId=3278471943,3278471943,glassdoor,Riot Games developer
new,"Senior Software Engineer - League of Legends, Sustainability",Riot Games,"Los Angeles, CA",2020-02-19,"Java , Python , Azure , class , Go , web , service , deployment , concurrency , build , architecture , containers , report , focus , expression",https://www.glassdoor.com/partner/jobListing.htm?pos=109&ao=8095&s=58&guid=0000017060d76884ab95a357bae4f9a0&src=GD_JOB_AD&t=SR&extid=1&exst=EOL&ist=&ast=EOL&vt=w&slr=true&ea=1&cs=1_5b5faa6d&cb=1582172695161&jobListingId=3496877280,3496877280,glassdoor,Riot Games developer
