status,title,company,location,date,tags,link,id,provider,query
new,"Director, HR Business Partner, Digital and Developer Platform",Visa Inc.,"Foster City, CA",2020-02-19,"Excel , performance , class , service , build , process , background , package , Resources , position , client , focus , processing",https://www.glassdoor.com/partner/jobListing.htm?pos=103&ao=814278&s=58&guid=0000017060d83e5c9dc6de3901bed588&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_34ed9abc&cb=1582172749711&jobListingId=3400465424,3400465424,glassdoor,Visa developer
new,"Senior Software Engineer (Front End Developer), Innovation",Visa Inc.,"Foster City, CA",2020-01-31,"JavaScript , JSON , Reactjs , Typescript , performance , rest , object , web , Web , DOM , NPM , Webpack , Mobile , concurrency , build",https://www.glassdoor.com/partner/jobListing.htm?pos=105&ao=133472&s=58&guid=0000017060d83e5c9dc6de3901bed588&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_0d086e95&cb=1582172749715&jobListingId=3381689579,3381689579,glassdoor,Visa developer
new,Integrated Commerce Developer Experience Product Manager,Visa,"Bellevue, WA",2020-02-15,"JSON , REST , class , authentication , testing , web , mobile , dynamic , OAuth , interface , process , transactions , set , position , alignment",https://www.glassdoor.com/partner/jobListing.htm?pos=116&ao=804595&s=58&guid=0000017060d83e5c9dc6de3901bed588&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_510abd4a&cb=1582172749732&jobListingId=3491750386,3491750386,glassdoor,Visa developer
new,Staff Software Engineer - Visa Digital Developer Platform (VDDP),Visa Inc.,"Austin, TX",2020-01-24,"Java , SQL , Oracle , Hadoop , testing , web , Web , matrix , Search , Webpack , mobile , SOAP , Redux , deployment , build",https://www.glassdoor.com/partner/jobListing.htm?pos=117&ao=133472&s=58&guid=0000017060d83e5c9dc6de3901bed588&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_796570fb&cb=1582172749733&jobListingId=3448994278,3448994278,glassdoor,Visa developer
new,"Senior Software Engineer, DFM - Visa Digital Developer Platform (VDDP)",Visa Inc.,"Austin, TX",2020-02-09,"Java , JSON , XML , Spring , GIT , REST , API , Maven , Docker , security , debugging , JPA , Jenkins , testing , Solr",https://www.glassdoor.com/partner/jobListing.htm?pos=121&ao=133472&s=58&guid=0000017060d83e5c9dc6de3901bed588&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_5f886581&cb=1582172749737&jobListingId=3307504311,3307504311,glassdoor,Visa developer
new,Senior Software Engineer - Visa Digital Developer Platform (VDDP),Visa Inc.,"Foster City, CA",2020-02-06,"Java , JAVA , SQL , database , Spring , GIT , performance , Hibernate , REST , go , debugging , testing , web , Post , JDBC",https://www.glassdoor.com/partner/jobListing.htm?pos=126&ao=133472&s=58&guid=0000017060d83e5c9dc6de3901bed588&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_2ab665b0&cb=1582172749743&jobListingId=3415487383,3415487383,glassdoor,Visa developer
new,Workday Integration Developer - Sr. Software Engineer,Visa,"Austin, TX",2020-02-02,"C# , HTML , SQL , XML , REST , security , testing , Web , XSLT , XPATH , encryption , SOAP , build , installation , position",https://www.glassdoor.com/partner/jobListing.htm?pos=130&ao=804595&s=58&guid=0000017060d83e5c9dc6de3901bed588&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_b3c82099&cb=1582172749749&jobListingId=3479669263,3479669263,glassdoor,Visa developer
new,Sr. Android Software Engineer (REF24192W) - Visa Digital Dev...,Visa,"Austin, TX",2020-02-12,"Java , Android , iOS , security , go , debugging , testing , Kotlin , SVN , mobile , dynamic , server , Build , interface , SDK",https://www.indeed.com/viewjob?jk=7d4cb35fefca8efb,7d4cb35fefca8efb,indeed,Visa developer
new,Staff Software Engineer - Visa Digital Developer Platform (V...,Visa,"Austin, TX",2020-01-21,"Java , SQL , Oracle , Hadoop , testing , web , Web , matrix , Search , Webpack , mobile , SOAP , Redux , deployment , build",https://www.indeed.com/viewjob?jk=8a62ecd25d7a2b6a,8a62ecd25d7a2b6a,indeed,Visa developer
new,"Sr Analyst, Visa Developer Platform Tools",Visa,"Austin, TX",2020-01-21,"performance , API , service , deployment , background , position , report , processing",https://www.indeed.com/viewjob?jk=22ef2356e99c5ac1,22ef2356e99c5ac1,indeed,Visa developer
new,Sr. Data Engineer (REF21633Y) - Visa Digital Developer Platf...,Visa,"Austin, TX",2020-01-21,"Java , Python , SQL , build , Hive , process , position , PowerBI , Streaming , focus , regression , processing , Token , field",https://www.indeed.com/viewjob?jk=322034664681d8fd,322034664681d8fd,indeed,Visa developer
new,Senior Software Test Engineer (REF24575D) - Visa Digital Dev...,Visa,"Austin, TX",2020-02-06,"JAVA , shell , Selenium , Unix , Jenkins , testing , web , mobile , automation , scripting , position , processing , field",https://www.indeed.com/viewjob?jk=da2b0af4ac97f444,da2b0af4ac97f444,indeed,Visa developer
new,"Director, Visa Installments - Visa Digital Developer Platfor...",Visa,"Austin, TX",2020-01-21,"Java , performance , function , class , security , mobile , build , architecture , transactions , stack , position , client , focus , processing",https://www.indeed.com/viewjob?jk=226d3aae6c155b3f,226d3aae6c155b3f,indeed,Visa developer
new,Senior Software Engineer - Visa Digital Developer Platform (...,Visa,"Foster City, CA 94404",2020-01-21,"Java , JAVA , SQL , database , Spring , GIT , performance , Hibernate , REST , go , debugging , testing , web , Post , JDBC",https://www.indeed.com/viewjob?jk=438ce5cea0556edc,438ce5cea0556edc,indeed,Visa developer
new,Technical Product Analyst,Visa,"Austin, TX",2020-02-15,"web , build , set , position , processing",https://www.indeed.com/viewjob?jk=3d258e7c382f1516,3d258e7c382f1516,indeed,Visa developer
new,"Director, Mobile Development (REF22124Q) - Visa Digital Deve...",Visa,"Austin, TX",2020-01-31,"Android , iOS , security , mobile , Mobile , build , architecture , stack , position , processing , Token",https://www.indeed.com/viewjob?jk=b56f355aa3ce4bfa,b56f355aa3ce4bfa,indeed,Visa developer
new,Senior Staff Software Engineer - Java/Backend (REF24324S) -...,Visa,"Austin, TX",2020-01-21,"Java , SQL , JSON , XML , database , Spring , REST , web , mobile , service , build , interface , automation , architecture , Architecture",https://www.indeed.com/viewjob?jk=38f6b3aebfa07f59,38f6b3aebfa07f59,indeed,Visa developer
new,Staff Software Engineer- Visa Digital Developer Platform (VD...,Visa,"Foster City, CA 94404",2020-01-21,"Java , SQL , database , Spring , Oracle , performance , Hibernate , API , HTTP , Security , testing , web , matrix , Server , build",https://www.indeed.com/viewjob?jk=f17a16745e0551fe,f17a16745e0551fe,indeed,Visa developer
new,Senior Software Engineer - Java/Backend (REF24308E) - Visa D...,Visa,"Austin, TX",2020-01-21,"Java , SQL , JSON , XML , database , Spring , REST , go , debugging , testing , web , input , mobile , dynamic , service",https://www.indeed.com/viewjob?jk=ef17d76e93e415ce,ef17d76e93e415ce,indeed,Visa developer
new,"Staff Software Engineer, Real Time Payments (REF24378W) - Vi...",Visa,"Foster City, CA 94404",2020-01-21,"go , mobile , build , position , processing",https://www.indeed.com/viewjob?jk=2257b65664904db3,2257b65664904db3,indeed,Visa developer
new,Sr. Software Test Engineer (REF22750T) - Visa Digital Develo...,Visa,"Foster City, CA 94404",2020-01-21,"Java , Python , database , Oracle , REST , Selenium , testing , web , Web , matrix , input , mobile , SOAP , Groovy , build",https://www.indeed.com/viewjob?jk=588a00c6e4b795a9,588a00c6e4b795a9,indeed,Visa developer
new,Senior Software Engineer (REF25305B) - Visa Digital Develope...,Visa,"Foster City, CA 94404",2020-02-07,"Java , SQL , JSON , XML , database , Spring , REST , API , Docker , testing , web , mobile , build , scripting , position",https://www.indeed.com/viewjob?jk=17e21cb2c312d212,17e21cb2c312d212,indeed,Visa developer
new,Sr Software Engineer (REF24752S) - Visa Digital Developer Pl...,Visa,"Foster City, CA 94404",2020-02-07,"Javascript , JavaScript , Java , HTML , CSS , Angular , ReactJS , GIT , performance , Apache , REST , Tomcat , asynchronous , web , Web",https://www.indeed.com/viewjob?jk=d18cc18893dcf511,d18cc18893dcf511,indeed,Visa developer
