status,title,company,location,date,blurb,tags,link,id,provider,query
new,Simulation GUI Developer,Argo AI,"Pittsburgh, PA",2020-01-13,"Argo AI was founded to tackle one of the most challenging applications in computer science, robotics and artificial intelligence with self-driving vehicles. Argo AI is developing and deploying the latest advancements in artificial intelligence, machine learning and computer vision to help build safe and efficient self-driving vehicles that enable these transformations and more. The challenges are significant, but we are a team that believes in tackling hard, meaningful problems to improve the world.

We are building a high-performance team that is excited by complex engineering challenges and is passionate about making transportation safer, more affordable and accessible for all.

Argo AI is looking to expand our Simulation Engineering team! The Simulation Engineering team is responsible for building a highly scalable distributed platform for managing, running, and aggregating millions of simulation jobs per day. This is a big compute platform that will generate petabytes of data along and require web services to manage/status workloads.

What you'll do:

Be a part of building a virtual world to allow us to iterate quickly, test safely before getting to a car, and to get enough virtual miles to help build our safety case
Build 3D visualization tooling to enable engineers to monitor and analyze the performance of the autonomous vehicle in the simulated virtual world
Build scenario authoring tools to allow users to create and manage simulation scenarios
Integrate front end software with a scenario management system

What we're looking for:

Degree in Computer Engineering, Computer Science, Electrical Engineering, Robotics or a related field
OpenGL experience is strongly desired, although experience with any real time rendering API is helpful
Qt (widgets and/or QML) experience is strongly desired
Web-based front-end architecture experience (e.g TypeScript, React, WebGL) is desired
Hands-on experience with GUI testing frameworks
Experience with modern design architectural patterns for user interfaces
Strong software skills (geometric algorithms and data structure)
Content creation skills (e.g. 3D modelling, vector graphics) are a plus

At Argo AI, we have a strong emphasis on creating a highly effective team environment. Thus, we seek candidates that can work effectively with others across a broad range of disciplines.

Argo AI is an equal opportunity employer that believes in diversity as a strength and is committed to creating an inclusive environment for all employees.

We know it takes competitive benefits to fuel a team that works hard and enjoys the challenge. At Argo AI, you can expect stellar perks to support your best self:


High-quality individual and family health, dental, and vision insurance
Competitive compensation packages
Employer-matched 401(k) retirement plan
Paid parental leave
Unlimited vacation
Daily catered lunches and snacks
Free onsite or adjacent parking
Commuter reimbursement
Fitness reimbursement
Professional development reimbursement

Argo AI is a LinkedIn Top 50 Startup ( https://www.linkedin.com/pulse/linkedin-top-startups-2018-50-most-sought-after-us-daniel-roth/ )","TypeScript , performance , API , testing , web , vector , build , architecture , 3D , get , range , rendering",https://www.indeed.com/viewjob?jk=f4fb25415c42ab44,f4fb25415c42ab44,indeed,Argo AI developer
new,"Software Engineer, Full-Stack, Log Applications",Argo AI,"Palo Alto, CA 94304",2020-02-12,"Argo AI was founded to tackle one of the most challenging applications in computer science, robotics and artificial intelligence with self-driving vehicles. Argo AI is developing and deploying the latest advancements in artificial intelligence, machine learning and computer vision to help build safe and efficient self-driving vehicles that enable these transformations and more. The challenges are significant, but we are a team that believes in tackling hard, meaningful problems to improve the world.

We are building a high-performance team that is excited by complex engineering challenges and is passionate about making transportation safer, more affordable and accessible for all.

Building self-driving cars requires gathering a huge amount of data by having cars drive on city streets and record the sensor data and everything the car does. The Log Applications team develops software, pipelines, UI and tooling to process this data and enables inhouse Autonomous vehicle teams to rapidly iterate and improve self-driving technology.

What you'll do:

Leverage web based languages and frameworks such as TypeScript, React to create intuitive UI/Web applications for inhouse use cases of Autonomous vehicle teams
Work with customers to understand and define UI/UX needs
Own the frameworks the Log Application team uses to implement web portals
Collaborate with backend engineers on API definitions
Design reusable components/libraries and document them
Troubleshoot production issues and implement customer enhancement requests
Investigate new approaches and technologies that can be leveraged for next generation UI solutions

What we're looking for:

Degree in Computer Engineering, Computer Science, Electrical Engineering, Robotics or a related field
Drive for building intuitive and clean UI/UX and knowledge of common UX patterns
Ability to communicate well with customers to capture UI/UX requirements
Industry experience in developing complex web UI/front end or full-stack software development
Required:
Expertise in JavaScript (ES6) / TypeScript, HTML5,and CSS3.
Expertise in one of React, Angular, Vue.js
Preferred: Full stack development expertise or ability to learn and willingness to do full-stack development -- Java, Python, Databases (SQL/PostGres), Airflow, ElasticSearch

At Argo AI, we have a strong emphasis on creating a highly effective team environment. Thus, we seek candidates that can work effectively with others across a broad range of disciplines.

Argo AI is an equal opportunity employer that believes in diversity as a strength and is committed to creating an inclusive environment for all employees.

We know it takes competitive benefits to fuel a team that works hard and enjoys the challenge. At Argo AI, you can expect stellar perks to support your best self:


High-quality individual and family health, dental, and vision insurance
Competitive compensation packages
Employer-matched 401(k) retirement plan
Paid parental leave
Unlimited vacation
Daily catered lunches and snacks
Free onsite or adjacent parking
Commuter reimbursement
Fitness reimbursement
Professional development reimbursement

Argo AI is a LinkedIn Top 50 Startup ( https://www.linkedin.com/pulse/linkedin-top-startups-2018-50-most-sought-after-us-daniel-roth/ )","JavaScript , Java , Python , Angular , TypeScript , API , web , build , process , frameworks , stack , range",https://www.indeed.com/viewjob?jk=9dbeefc1e9b1fa11,9dbeefc1e9b1fa11,indeed,Argo AI developer
new,"Software Support Engineer, Deployment",Argo AI,"Pittsburgh, PA",2020-01-23,"Argo AI was founded to tackle one of the most challenging applications in computer science, robotics and artificial intelligence with self-driving vehicles. Argo AI is developing and deploying the latest advancements in artificial intelligence, machine learning and computer vision to help build safe and efficient self-driving vehicles that enable these transformations and more. The challenges are significant, but we are a team that believes in tackling hard, meaningful problems to improve the world.

We are building a high-performance team that is excited by complex engineering challenges and is passionate about making transportation safer, more affordable and accessible for all.

The deployment team develops the software and infrastructure responsible for getting the bits onto the vehicles in a timely and efficient manner, as well as providing the fleet operations team with the additional tooling required for maximizing their testing capabilities and reducing the friction while achieving their mission.

What you'll do:

Work directly with the Fleet Ops team concerning any issues related to the software running on the car and on their operational management laptops
Provide the first line of technical guidance on triage and new feature requests
Quickly turn around changes to fleet tooling based on direct feedback from fleet ops

What we're looking for:

Degree in Computer Engineering, Computer Science, Electrical Engineering, Robotics or a related field
Self-motivated learners with a strong understanding of how computer work and their architecture
Experience building PCs from parts a plus
Intermediate or better experience in Python required: additional languages preferred
Excellent communication and people skills: you will be working cross functionally throughout many different teams within Argo

At Argo AI, we have a strong emphasis on creating a highly effective team environment. Thus, we seek candidates that can work effectively with others across a broad range of disciplines.

Argo AI is an equal opportunity employer that believes in diversity as a strength and is committed to creating an inclusive environment for all employees.

We know it takes competitive benefits to fuel a team that works hard and enjoys the challenge. At Argo AI, you can expect stellar perks to support your best self:


High-quality individual and family health, dental, and vision insurance
Competitive compensation packages
Employer-matched 401(k) retirement plan
Paid parental leave
Unlimited vacation
Daily catered lunches and snacks
Free onsite or adjacent parking
Commuter reimbursement
Fitness reimbursement
Professional development reimbursement

Argo AI is a LinkedIn Top 50 Startup ( https://www.linkedin.com/pulse/linkedin-top-startups-2018-50-most-sought-after-us-daniel-roth/ )","Python , testing , deployment , build , range , line",https://www.indeed.com/viewjob?jk=ec1fdec751f90876,ec1fdec751f90876,indeed,Argo AI developer
new,"Software Engineer, Computer Vision",Argo AI,"Palo Alto, CA 94304",2020-01-13,"Argo AI was founded to tackle one of the most challenging applications in computer science, robotics and artificial intelligence with self-driving vehicles. Argo AI is developing and deploying the latest advancements in artificial intelligence, machine learning and computer vision to help build safe and efficient self-driving vehicles that enable these transformations and more. The challenges are significant, but we are a team that believes in tackling hard, meaningful problems to improve the world.

We are building a high-performance team that is excited by complex engineering challenges and is passionate about making transportation safer, more affordable and accessible for all.

We are growing our teams quickly, so talent within the world of computer vision can add value across various teams at Argo. If you are unsure the best role for you based on our current postings or there is no role currently posted that matches your skills and experience, we encourage you to apply to this role. We will contact you if we find a role that would be a good fit for you.

We are seeking hands on candidates who have a strong background in computer vision. We are looking for practitioners who will be deep in code, and are technically strong in software and (ideally) strong in applied computer vision algorithms. Candidates need not have worked on self-driving, or robotics applications. Candidates with extremely strong skills in some areas but weaker in others will be considered with a bias towards strong software engineering skills.

What we're looking for:

Degree in Computer Engineering, Computer Science, Electrical Engineering, Robotics or a related field
Strong theoretical and applied skills in all relevant areas of computer vision and/or robotics perception applicable to robotic platforms including: Deep learning, geometric computer vision, SLAM, calibration, stereo, state estimation
Preference for technically deep candidates that know a diversity of algorithmic approaches and can apply and extend them flexibly with an eye towards pragmatically choosing the best performing algorithm based on data for the problem at hand
Strong software skills are required but we are language agnostic
A willingness to gain stronger software engineering knowledge and deep expertise in C++ is required
Strong presentation and communication skills are desired

At Argo AI, we have a strong emphasis on creating a highly effective team environment. Thus, we seek candidates that can work effectively with others across a broad range of disciplines.

Argo AI is an equal opportunity employer that believes in diversity as a strength and is committed to creating an inclusive environment for all employees.

We know it takes competitive benefits to fuel a team that works hard and enjoys the challenge. At Argo AI, you can expect stellar perks to support your best self:


High-quality individual and family health, dental, and vision insurance
Competitive compensation packages
Employer-matched 401(k) retirement plan
Paid parental leave
Unlimited vacation
Daily catered lunches and snacks
Free onsite or adjacent parking
Commuter reimbursement
Fitness reimbursement
Professional development reimbursement

Argo AI is a LinkedIn Top 50 Startup ( https://www.linkedin.com/pulse/linkedin-top-startups-2018-50-most-sought-after-us-daniel-roth/ )","C++ , algorithm , build , background , find , range , state",https://www.indeed.com/viewjob?jk=e32abb75112d9b92,e32abb75112d9b92,indeed,Argo AI developer
new,"Software Engineer, Onboard Libraries",Argo AI,"Palo Alto, CA 94304",2020-01-15,"Argo AI was founded to tackle one of the most challenging applications in computer science, robotics and artificial intelligence with self-driving vehicles. Argo AI is developing and deploying the latest advancements in artificial intelligence, machine learning, and computer vision to help build safe and efficient self-driving vehicles that enable these transformations and more. The challenges are significant, but we are a team that believes in tackling hard, meaningful problems to improve the world.

We are building a high-performance team that is excited by complex engineering challenges and is passionate about making transportation safer, more affordable and accessible for all.

The onboard libraries team owns the underlying libraries and pipelines powering our algorithms on vehicle. The team is responsible for software architecture and the implementation of the libraries at Argo AI. The team's responsibilities include but are not limited to system design, library implementation, integration, performance optimizations on the vehicle.

What you'll do:

Work with the autonomy, system, hardware, and embedded teams to understand overall system architecture and requirements
Provide technical leadership and mentoring to the autonomy teams and other teams
Produce design documents and present them to teams
Refactor/re-architect the existing systems to improve quality
Produce high quality, efficient and maintainable code using C++
Improve performance of software stack used on vehicle

What we're looking for:

Degree in Computer Engineering, Computer Science, Electrical Engineering, Robotics or a related field
Deep programming skills in C++: We work in C++17 so you must be able to implement clean and efficient code and interfaces or must have a strong desire to learn C++17
Strong software design, algorithm, problem-solving and analytical skills
Good presentation and communication skills
Desire to work on different problems
Experience in Linux environments, high-frequency trading, game engines, real-time systems is a plus
Familiarity with SIMD, compilers, embedded systems, performance optimizations is a plus

At Argo AI, we have a strong emphasis on creating a highly effective team environment. Thus, we seek candidates that can work effectively with others across a broad range of disciplines.

Argo AI is an equal opportunity employer that believes in diversity as a strength and is committed to creating an inclusive environment for all employees.

We know it takes competitive benefits to fuel a team that works hard and enjoys the challenge. At Argo AI, you can expect stellar perks to support your best self:


High-quality individual and family health, dental, and vision insurance
Competitive compensation packages
Employer-matched 401(k) retirement plan
Paid parental leave
Unlimited vacation
Daily catered lunches and snacks
Free onsite or adjacent parking
Commuter reimbursement
Fitness reimbursement
Professional development reimbursement

Argo AI is a LinkedIn Top 50 Startup ( https://www.linkedin.com/pulse/linkedin-top-startups-2018-50-most-sought-after-us-daniel-roth/ )","Linux , algorithm , performance , build , architecture , stack , include , embedded , range , C++17",https://www.indeed.com/viewjob?jk=9b6277659714ac64,9b6277659714ac64,indeed,Argo AI developer
new,"Software Engineer, Radar",Argo AI,"Palo Alto, CA 94304",2020-01-13,"Argo AI was founded to tackle one of the most challenging applications in computer science, robotics and artificial intelligence with self-driving vehicles. Argo AI is developing and deploying the latest advancements in artificial intelligence, machine learning and computer vision to help build safe and efficient self-driving vehicles that enable these transformations and more. The challenges are significant, but we are a team that believes in tackling hard, meaningful problems to improve the world.

We are building a high-performance team that is excited by complex engineering challenges and is passionate about making transportation safer, more affordable and accessible for all. We seek strong candidates with experience in sensor fusion, and particularly with radar, for our tracking team. Tracking is the core of perception where multimodal detection data is integrated to make sense of the ever changing world around the Autonomous Vehicle (AV).

The Radar Software Engineering role supports the entire radar pipeline from characterizing the physical characteristics of different radars to algorithmic development to make autonomous vehicles smarter & safer under various challenging scenarios, e.g., poor lighting, severe weather, long distance, etc. Moreover, the candidate will work deeply with the rest of the tracking team to fuse radar data with other sensory modalities to ensure the perception system generates a precise, temporally consistent representation of the environment.

What you'll do:

Radar is critical to autonomous driving. You will develop core algorithm and software modules for the radar pipeline, from frontend raw data processing to backend fusion with other sensor modalities
Your work will be essential to fielding these vehicles and you will have direct exposure to real world data and feedback, and the satisfaction of having contributed to a state-of-the art autonomous vehicle
You will be part of a broader perception team and will participate in discussions and brainstorming

What we're looking for:

Degree in Computer Engineering, Computer Science, Electrical Engineering, Robotics or a related field (MSc/PhD preferred)
Knowledgeable in areas pertaining to radar: signal processing, range/Doppler/angle estimation, ambiguity function, undersampling, multipath modeling, frequency modulation, radio interference mitigation, data filtering, time synchronization, etc
Hand-on experience on automotive radar data analysis, e.g., radar data interpretation, outlier analysis & removal, data uncertainty modeling, false alarm detection, radar data labelling, system diagnostics, etc
Experience on sensor fusion, e.g., robust state estimation and tracking ( EKF, UKF, PF), data association, numerical optimization techniques, 2D/3D geometry, robotics, etc
Knowledge of the advantages and limitations of each sensor modality used by autonomous vehicles
Strong software engineering skills. Experience with C++ is required and modern C++ knowledge is strongly desired
Significant experience optimizing code to be both compute and memory efficient
Experience with software system architecture design, particularly for real-time applications
Excellent written and oral communications skills
Experience in Linux environments is desired
Experience developing, and evaluating real time radar tracking systems

At Argo AI, we have a strong emphasis on creating a highly effective team environment. Thus, we seek candidates that can work effectively with others across a broad range of disciplines.

Argo AI is an equal opportunity employer that believes in diversity as a strength and is committed to creating an inclusive environment for all employees.

We know it takes competitive benefits to fuel a team that works hard and enjoys the challenge. At Argo AI, you can expect stellar perks to support your best self:


High-quality individual and family health, dental, and vision insurance
Competitive compensation packages
Employer-matched 401(k) retirement plan
Paid parental leave
Unlimited vacation
Daily catered lunches and snacks
Free onsite or adjacent parking
Commuter reimbursement
Fitness reimbursement
Professional development reimbursement

Argo AI is a LinkedIn Top 50 Startup ( https://www.linkedin.com/pulse/linkedin-top-startups-2018-50-most-sought-after-us-daniel-roth/ )","C++ , Linux , algorithm , function , rest , optimization , memory , build , architecture , geometry , synchronization , range , frontend , filtering , processing",https://www.indeed.com/viewjob?jk=5121bee3305320e3,5121bee3305320e3,indeed,Argo AI developer
new,"Software Engineer, Detection",Argo AI,"Pittsburgh, PA",2020-01-13,"Argo AI was founded to tackle one of the most challenging applications in computer science, robotics and artificial intelligence with self-driving vehicles. Argo AI is developing and deploying the latest advancements in artificial intelligence, machine learning and computer vision to help build safe and efficient self-driving vehicles that enable these transformations and more. The challenges are significant, but we are a team that believes in tackling hard, meaningful problems to improve the world.

We are building a high-performance team that is excited by complex engineering challenges and is passionate about making transportation safer, more affordable and accessible for all.

Perception is a key problem for self-driving vehicles, where cars without human drivers need to perceive objects and actors around the vehicle to make the correct decisions. The implementation must meet rigorous real time constraints and reliably report detections in 2D or 3D spaces. Ultimately, we must not only solve the algorithm challenges but produce safety-quality high performance software.

Deep learning algorithms power modern perception pipelines. We seek hands-on candidates who have experience building and deploying highly performant machine learning computer vision pipelines for real-time detection. The ideal candidate has strong software engineering skills and has applied this knowledge to deep learning pipelines running on GPUs. Candidates need not have worked on self-driving or robotics applications.

What you'll do:

Design and implementation of autonomous driving software to run machine learning algorithms in a real-time environment
Work with the broader team to integrate productionized deep networks onto the vehicle to meet quality and run-time performance targets
Improve latency of perception algorithms to contribute to safety and reliability
Provide guidance on strategies to productionize cutting-edge networks for use in our on-vehicle perception stack
Contribute to visualization software to make vehicle behavior transparent to operators

What we're looking for:

Degree in Computer Engineering, Computer Science, Electrical Engineering, Robotics or a related field
Strong software engineering skills are required, preferably in C++
Strong desire for candidates with hands-on experience that have deployed real products or platforms into the real world and intimately understand the challenges of working with complex systems
Experience with GPU, CUDA, OpenCL or SIMD is desirable
Experience with real product delivery, real-time systems, game engines or similar real systems is strongly desired
Practical experience with deep neural networks, inference, and training is desirable

At Argo AI, we have a strong emphasis on creating a highly effective team environment. Thus, we seek candidates that can work effectively with others across a broad range of disciplines.

Argo AI is an equal opportunity employer that believes in diversity as a strength and is committed to creating an inclusive environment for all employees.

We know it takes competitive benefits to fuel a team that works hard and enjoys the challenge. At Argo AI, you can expect stellar perks to support your best self:


High-quality individual and family health, dental, and vision insurance
Competitive compensation packages
Employer-matched 401(k) retirement plan
Paid parental leave
Unlimited vacation
Daily catered lunches and snacks
Free onsite or adjacent parking
Commuter reimbursement
Fitness reimbursement
Professional development reimbursement

Argo AI is a LinkedIn Top 50 Startup ( https://www.linkedin.com/pulse/linkedin-top-startups-2018-50-most-sought-after-us-daniel-roth/ )","algorithm , performance , build , 3D , CUDA , range , key , constraints , report , 2D , GPU , OpenCL",https://www.indeed.com/viewjob?jk=ed4e402df8dfcc28,ed4e402df8dfcc28,indeed,Argo AI developer
new,"Software Engineer, C++ Map Representation",Argo AI,"Palo Alto, CA 94304",2020-01-13,"Argo AI was founded to tackle one of the most challenging applications in computer science, robotics and artificial intelligence with self-driving vehicles. Argo AI is developing and deploying the latest advancements in artificial intelligence, machine learning and computer vision to help build safe and efficient self-driving vehicles that enable these transformations and more. The challenges are significant, but we are a team that believes in tackling hard, meaningful problems to improve the world.

We are building a high-performance team that is excited by complex engineering challenges and is passionate about making transportation safer, more affordable and accessible for all.

We are looking for candidates who are excited about building core software to enable rapid and robust maps for AV. Maps play a critical role in the success of Argo AI. Today's autonomous vehicles require a unique prior map of the world they are operating within for everything from navigation to context of the environment around them. Join a team using cutting edge technologies to create solutions for highly detailed and complex maps that empower our autonomous vehicles.

What you'll do:

Help design and implement map collection interface in AV (from Lidar and Camera) and also build interface to expose prior map layers to other components in AV like tracking and motion control
Develop rigorous software products in a mix of C++, Python and Java
Develop services and tooling for creating high definition 3D maps
Collecting map data, working on storage systems, fusing and mining data, integrating into a cloud-based service
Problem solve in a fast paced environment and work with complex software
Work with internal teams to understand their needs and define requirements/interfaces
Design scalable solutions for big-data storage and retrieval

What we're looking for:

Degree in Computer Engineering, Computer Science, Electrical Engineering, Robotics or a related field
Strong design and architecture: You must be able to understand and balance requirements in complex software systems
Deep programming skills in a major language: We work in C++, Java, Kotlin, Go and Python. You must be able to implement clean and efficient code and interfaces
Ability to communicate complicated technical information: We are working on hard problems in a very fast paced team environment
Outstanding engineering judgement: You understand how to scope solutions to produce a high volume of quality work with maximum value
Technical expertise in Linux system development, profiling, and optimization
Ability to work beyond your core engineering field and understand how the pieces fit together in the larger system
Experience in computer vision, machine learning, or related technical fields is a plus

At Argo AI, we have a strong emphasis on creating a highly effective team environment. Thus, we seek candidates that can work effectively with others across a broad range of disciplines.

Argo AI is an equal opportunity employer that believes in diversity as a strength and is committed to creating an inclusive environment for all employees.

We know it takes competitive benefits to fuel a team that works hard and enjoys the challenge. At Argo AI, you can expect stellar perks to support your best self:


High-quality individual and family health, dental, and vision insurance
Competitive compensation packages
Employer-matched 401(k) retirement plan
Paid parental leave
Unlimited vacation
Daily catered lunches and snacks
Free onsite or adjacent parking
Commuter reimbursement
Fitness reimbursement
Professional development reimbursement

Argo AI is a LinkedIn Top 50 Startup ( https://www.linkedin.com/pulse/linkedin-top-startups-2018-50-most-sought-after-us-daniel-roth/ )","Java , Python , C++ , Linux , Go , Kotlin , Join , build , interface , scope , 3D , navigation , map , components , range",https://www.indeed.com/viewjob?jk=1e90aa012e5f7800,1e90aa012e5f7800,indeed,Argo AI developer
new,"Software Engineer, C++",Argo AI,"Palo Alto, CA 94304",2020-01-13,"Argo AI was founded to tackle one of the most challenging applications in computer science, robotics and artificial intelligence with self-driving vehicles. Argo AI is developing and deploying the latest advancements in artificial intelligence, machine learning and computer vision to help build safe and efficient self-driving vehicles that enable these transformations and more. The challenges are significant, but we are a team that believes in tackling hard, meaningful problems to improve the world.

We are building a high-performance team that is excited by complex engineering challenges and is passionate about making transportation safer, more affordable and accessible for all.

We are growing our teams quickly, so talent with a C++ skill set can add value across various teams at Argo. If you are unsure the best role for you based on our current postings or there is no role currently posted that matches your skills and experience, we encourage you to apply to this role. We will contact you if we find a role that would be a good fit for you.

We need highly motivated, talented C++ software engineers to join our team and help us realize this vision. C++ is our core programming language for on-vehicle software and thus is critically important to our team.

What we're looking for:

Degree in Computer Engineering, Computer Science, Electrical Engineering, Robotics or a related field
Strong technical depth in the C++ language and all its quirks
Strong experience in developing production C++ applications and systems
Knowledge of concurrent and parallel programming
Software system architecture design
Excellent communication skills
Hands-on C++11 and C++14 experience
Experience in Linux environments, is desired but not essential

At Argo AI, we have a strong emphasis on creating a highly effective team environment. Thus, we seek candidates that can work effectively with others across a broad range of disciplines.

Argo AI is an equal opportunity employer that believes in diversity as a strength and is committed to creating an inclusive environment for all employees.

We know it takes competitive benefits to fuel a team that works hard and enjoys the challenge. At Argo AI, you can expect stellar perks to support your best self:


High-quality individual and family health, dental, and vision insurance
Competitive compensation packages
Employer-matched 401(k) retirement plan
Paid parental leave
Unlimited vacation
Daily catered lunches and snacks
Free onsite or adjacent parking
Commuter reimbursement
Fitness reimbursement
Professional development reimbursement

Argo AI is a LinkedIn Top 50 Startup ( https://www.linkedin.com/pulse/linkedin-top-startups-2018-50-most-sought-after-us-daniel-roth/ )","C++ , Linux , C++11 , join , build , architecture , set , find , range , C++14",https://www.indeed.com/viewjob?jk=bdc1aff7409c7aa0,bdc1aff7409c7aa0,indeed,Argo AI developer
new,"Senior Software Engineer, Simulation",Argo AI,"Dearborn, MI",2020-01-28,"Argo AI was founded to tackle one of the most challenging applications in computer science, robotics and artificial intelligence with self-driving vehicles. Argo AI is developing and deploying the latest advancements in artificial intelligence, machine learning and computer vision to help build safe and efficient self-driving vehicles that enable these transformations and more. The challenges are significant, but we are a team that believes in tackling hard, meaningful problems to improve the world.

We are building a high-performance team that is excited by complex engineering challenges and is passionate about making transportation safer, more affordable and accessible for all.

The Simulation team is responsible for building a simulated world running millions of highly scalable simulations to test and validate autonomous vehicle software.

What you'll do:

Be a part of building a virtual world for testing the vehicle software allowing us to iterate quickly, test safely before getting to a car, and validating the software for industry approval
Develop a wide range of software from simulating the complex behaviors of cars, pedestrians, and other actors in the real world to providing simulation infrastructure and user interfaces for designing and running tests consistently at scale
Continually develop and refine efficient and highly-parallelized software for running millions of simulation at scale

What we're looking for:

Degree in Computer Engineering, Computer Science, Electrical Engineering, Robotics or a related field
Strong C++ software skills are required.
Preference for candidates knowledge of or willingness to gain stronger software engineering knowledge in python.
Preference for candidates with hands on experience writing multi-threaded software
Preference for candidates with hands on experience who have built simulation environments for real platforms, or for realistic gaming engines
Candidates should have a customer driven focus who intimately understand the challenges of working with complex systems and have a quantitative/data driven approach to improve system performance
Strong presentation and communication skills are desired

At Argo AI, we have a strong emphasis on creating a highly effective team environment. Thus, we seek candidates that can work effectively with others across a broad range of disciplines.

Argo AI is an equal opportunity employer that believes in diversity as a strength and is committed to creating an inclusive environment for all employees.

We know it takes competitive benefits to fuel a team that works hard and enjoys the challenge. At Argo AI, you can expect stellar perks to support your best self:


High-quality individual and family health, dental, and vision insurance
Competitive compensation packages
Employer-matched 401(k) retirement plan
Paid parental leave
Unlimited vacation
Daily catered lunches and snacks
Free onsite or adjacent parking
Commuter reimbursement
Fitness reimbursement
Professional development reimbursement

Argo AI is a LinkedIn Top 50 Startup ( https://www.linkedin.com/pulse/linkedin-top-startups-2018-50-most-sought-after-us-daniel-roth/ )","C++ , testing , build , range , focus",https://www.indeed.com/viewjob?jk=0d92dc5522be70dc,0d92dc5522be70dc,indeed,Argo AI developer
